date,ticker,price,div_12m,yield_ttm
2024-08-23,AMAX.TO,20.36000061035156,0.95,0.0466601164794167
2024-08-26,AMAX.TO,20.309999465942383,0.95,0.0467749889207552
2024-08-27,AMAX.TO,20.209999084472656,0.95,0.0470064345886034
2024-08-28,AMAX.TO,19.850000381469727,0.95,0.0478589411457563
2024-08-29,AMAX.TO,20.049999237060547,0.95,0.0473815479376185
2024-08-30,AMAX.TO,19.71999931335449,1.116,0.0565922940597791
2024-09-03,AMAX.TO,19.18000030517578,1.116,0.0581856090846278
2024-09-04,AMAX.TO,19.020000457763672,1.116,0.0586750774521914
2024-09-05,AMAX.TO,19.174999237060547,1.116,0.0582007845842855
2024-09-06,AMAX.TO,18.82999992370605,1.116,0.0592671271652534
2024-09-09,AMAX.TO,18.989999771118164,1.116,0.0587677732201619
2024-09-10,AMAX.TO,19.209999084472656,1.116,0.0580947450904387
2024-09-11,AMAX.TO,19.299999237060547,1.116,0.0578238364826987
2024-09-12,AMAX.TO,20.290000915527344,1.116,0.0550024617862859
2024-09-13,AMAX.TO,20.739999771118164,1.116,0.0538090652032747
2024-09-16,AMAX.TO,20.75,1.116,0.0537831325301204
2024-09-17,AMAX.TO,20.6299991607666,1.116,0.0540959789335507
2024-09-18,AMAX.TO,20.43000030517578,1.116,0.0546255498448167
2024-09-19,AMAX.TO,20.5,1.116,0.0544390243902439
2024-09-20,AMAX.TO,20.81999969482422,1.116,0.0536023062611972
2024-09-23,AMAX.TO,20.795000076293945,1.116,0.0536667466172422
2024-09-24,AMAX.TO,21.020000457763672,1.116,0.0530922918980151
2024-09-25,AMAX.TO,21.059999465942383,1.116,0.0529914543352559
2024-09-26,AMAX.TO,21.190000534057617,1.116,0.05266635072549
2024-09-27,AMAX.TO,20.549999237060547,1.282,0.0623844305399291
2024-09-30,AMAX.TO,20.149999618530277,1.282,0.0636228299885947
2024-10-01,AMAX.TO,20.450000762939453,1.282,0.062689484213776
2024-10-02,AMAX.TO,20.46999931335449,1.282,0.062628238544377
2024-10-03,AMAX.TO,20.26000022888184,1.282,0.0632773931647065
2024-10-04,AMAX.TO,20.23500061035156,1.282,0.0633555701176589
2024-10-07,AMAX.TO,20.07999992370605,1.282,0.0638446217565218
2024-10-08,AMAX.TO,20.040000915527344,1.282,0.0639720529656605
2024-10-09,AMAX.TO,20.07999992370605,1.282,0.0638446217565218
2024-10-10,AMAX.TO,20.600000381469727,1.282,0.0622330085563102
2024-10-11,AMAX.TO,20.71999931335449,1.282,0.0618725889229988
2024-10-15,AMAX.TO,20.940000534057617,1.282,0.0612225390307371
2024-10-16,AMAX.TO,21.125,1.282,0.0606863905325443
2024-10-17,AMAX.TO,21.479999542236328,1.282,0.0596834277151259
2024-10-18,AMAX.TO,22.299999237060547,1.282,0.0574887912045052
2024-10-21,AMAX.TO,22.38999938964844,1.282,0.0572577058931366
2024-10-22,AMAX.TO,22.790000915527344,1.282,0.0562527401710872
2024-10-23,AMAX.TO,22.3700008392334,1.282,0.0573088936926447
2024-10-24,AMAX.TO,22.26000022888184,1.282,0.0575920928489764
2024-10-25,AMAX.TO,22.040000915527344,1.282,0.0581669667307872
2024-10-28,AMAX.TO,21.924999237060547,1.282,0.0584720658887409
2024-10-29,AMAX.TO,22.299999237060547,1.282,0.0574887912045052
2024-10-30,AMAX.TO,22.01000022888184,1.282,0.0582462510980686
2024-10-31,AMAX.TO,21.190000534057617,1.448,0.0683341181456179
2024-11-01,AMAX.TO,21.020000457763672,1.448,0.068886773000292
2024-11-04,AMAX.TO,20.88999938964844,1.448,0.0693154639687315
2024-11-05,AMAX.TO,20.959999084472656,1.448,0.0690839724832187
2024-11-06,AMAX.TO,20.5,1.448,0.0706341463414634
2024-11-07,AMAX.TO,20.8799991607666,1.448,0.069348661791174
2024-11-08,AMAX.TO,20.63999938964844,1.448,0.0701550408342654
2024-11-11,AMAX.TO,19.405000686645508,1.448,0.0746199406731539
2024-11-12,AMAX.TO,19.1299991607666,1.448,0.0756926326985773
2024-11-13,AMAX.TO,18.8799991607666,1.448,0.0766949186633971
2024-11-14,AMAX.TO,19.05500030517578,1.448,0.0759905524434281
2024-11-15,AMAX.TO,18.920000076293945,1.448,0.0765327692474108
2024-11-18,AMAX.TO,19.68000030517578,1.448,0.0735772346314029
2024-11-19,AMAX.TO,19.96500015258789,1.448,0.0725269215593924
2024-11-20,AMAX.TO,19.88999938964844,1.448,0.0728004044461458
2024-11-21,AMAX.TO,20.09000015258789,1.448,0.0720756589846753
2024-11-22,AMAX.TO,20.25,1.448,0.0715061728395061
2024-11-25,AMAX.TO,19.68000030517578,1.448,0.0735772346314029
2024-11-26,AMAX.TO,19.899999618530277,1.448,0.0727638204903112
2024-11-27,AMAX.TO,19.799999237060547,1.448,0.0731313159492306
2024-11-28,AMAX.TO,19.920000076293945,1.448,0.0726907627738019
2024-11-29,AMAX.TO,19.780000686645508,1.615,0.0816481265893165
2024-12-02,AMAX.TO,19.450000762939453,1.615,0.0830334157660941
2024-12-03,AMAX.TO,20.01000022888184,1.615,0.0807096442542243
2024-12-04,AMAX.TO,19.8700008392334,1.615,0.0812783055756684
2024-12-05,AMAX.TO,19.709999084472656,1.615,0.0819381062920637
2024-12-06,AMAX.TO,19.53499984741211,1.615,0.0826721275973773
2024-12-09,AMAX.TO,19.959999084472656,1.615,0.0809118273585666
2024-12-10,AMAX.TO,20.030000686645508,1.615,0.0806290536513441
2024-12-11,AMAX.TO,20.649999618530277,1.615,0.0782082338902699
2024-12-12,AMAX.TO,20.149999618530277,1.615,0.0801488848920284
2024-12-13,AMAX.TO,19.75,1.615,0.0817721518987341
2024-12-16,AMAX.TO,19.545000076293945,1.615,0.0826298282781194
2024-12-17,AMAX.TO,19.459999084472656,1.615,0.0829907541613722
2024-12-18,AMAX.TO,18.780000686645508,1.615,0.0859957370048676
2024-12-19,AMAX.TO,18.59000015258789,1.615,0.086874663084668
2024-12-20,AMAX.TO,18.84000015258789,1.615,0.0857218676709066
2024-12-23,AMAX.TO,18.8799991607666,1.615,0.0855402580396314
2024-12-24,AMAX.TO,18.8700008392334,1.615,0.0855855817792115
2024-12-27,AMAX.TO,18.84000015258789,1.615,0.0857218676709066
2024-12-30,AMAX.TO,18.43000030517578,1.615,0.0876288645283664
2024-12-31,AMAX.TO,18.420000076293945,1.783,0.0967969594253516
2025-01-02,AMAX.TO,19.190000534057617,1.783,0.0929129729223094
2025-01-03,AMAX.TO,19.18000030517578,1.783,0.0929614166647772
2025-01-06,AMAX.TO,18.770000457763672,1.783,0.0949920062075711
2025-01-07,AMAX.TO,19.100000381469727,1.783,0.0933507834758901
2025-01-08,AMAX.TO,19.5,1.783,0.0914358974358974
2025-01-09,AMAX.TO,19.549999237060547,1.783,0.0912020495949688
2025-01-10,AMAX.TO,19.63999938964844,1.783,0.0907841168742478
2025-01-13,AMAX.TO,19.26000022888184,1.783,0.0925752844657943
2025-01-14,AMAX.TO,19.57999992370605,1.783,0.0910623088328653
2025-01-15,AMAX.TO,19.71999931335449,1.783,0.0904158246492707
2025-01-16,AMAX.TO,19.63999938964844,1.783,0.0907841168742478
2025-01-17,AMAX.TO,19.8700008392334,1.783,0.0897332624405057
2025-01-20,AMAX.TO,19.799999237060547,1.783,0.0900505085203578
2025-01-21,AMAX.TO,20.07999992370605,1.783,0.0887948210545073
2025-01-22,AMAX.TO,20.190000534057617,1.783,0.0883110427358501
2025-01-23,AMAX.TO,20.040000915527344,1.783,0.0889720518235356
2025-01-24,AMAX.TO,20.274999618530277,1.783,0.0879408154646983
2025-01-27,AMAX.TO,20.030000686645508,1.783,0.0890164722355087
2025-01-28,AMAX.TO,20.274999618530277,1.783,0.0879408154646983
2025-01-29,AMAX.TO,20.34000015258789,1.783,0.0876597830198711
2025-01-30,AMAX.TO,21.100000381469727,1.783,0.0845023681405168
2025-01-31,AMAX.TO,20.81999969482422,1.95,0.0936599437359628
2025-02-03,AMAX.TO,21.09000015258789,1.95,0.092460881265604
2025-02-04,AMAX.TO,21.01000022888184,1.95,0.0928129452049882
2025-02-05,AMAX.TO,21.5,1.95,0.0906976744186046
2025-02-06,AMAX.TO,21.479999542236328,1.95,0.0907821248397001
2025-02-07,AMAX.TO,21.440000534057617,1.95,0.090951490271766
2025-02-10,AMAX.TO,21.920000076293945,1.95,0.0889598537049681
2025-02-11,AMAX.TO,21.65999984741211,1.95,0.0900277014652417
2025-02-12,AMAX.TO,21.940000534057617,1.95,0.0888787580917785
2025-02-13,AMAX.TO,21.93000030517578,1.95,0.0889192874082985
2025-02-14,AMAX.TO,21.38999938964844,1.95,0.091164097972985
2025-02-18,AMAX.TO,21.670000076293945,1.95,0.0899861556591878
2025-02-19,AMAX.TO,21.75,1.95,0.0896551724137931
2025-02-20,AMAX.TO,21.940000534057617,1.95,0.0888787580917785
2025-02-21,AMAX.TO,21.57999992370605,1.95,0.0903614461025964
2025-02-24,AMAX.TO,21.65999984741211,1.95,0.0900277014652417
2025-02-25,AMAX.TO,21.5,1.95,0.0906976744186046
2025-02-26,AMAX.TO,21.84000015258789,1.95,0.0892857136619084
2025-02-27,AMAX.TO,21.190000534057617,1.803,0.0850873031882245
2025-02-28,AMAX.TO,21.1299991607666,1.971,0.0932797008179574
2025-03-03,AMAX.TO,21.239999771118164,1.971,0.092796611169466
2025-03-04,AMAX.TO,21.459999084472656,1.971,0.0918452974877391
2025-03-05,AMAX.TO,21.934999465942383,1.971,0.0898563960788006
2025-03-06,AMAX.TO,21.65999984741211,1.971,0.0909972305579444
2025-03-07,AMAX.TO,21.8700008392334,1.971,0.0901234533317507
2025-03-10,AMAX.TO,21.479999542236328,1.971,0.0917597784918199
2025-03-11,AMAX.TO,22.09000015258789,1.971,0.089225893453382
2025-03-12,AMAX.TO,22.1299991607666,1.971,0.0890646215429735
2025-03-13,AMAX.TO,22.700000762939453,1.971,0.0868281909143325
2025-03-14,AMAX.TO,22.799999237060547,1.971,0.0864473713137767
2025-03-17,AMAX.TO,23.229999542236328,1.971,0.084847182042185
2025-03-18,AMAX.TO,23.38999938964844,1.971,0.0842667828744062
2025-03-19,AMAX.TO,23.575000762939453,1.971,0.0836055116103523
2025-03-20,AMAX.TO,23.549999237060547,1.971,0.0836942702273316
2025-03-21,AMAX.TO,23.405000686645508,1.971,0.0842127725774696
2025-03-24,AMAX.TO,23.270000457763672,1.971,0.0847013305211348
2025-03-25,AMAX.TO,23.51000022888184,1.971,0.0838366644326376
2025-03-26,AMAX.TO,23.31999969482422,1.971,0.0845197266635237
2025-03-27,AMAX.TO,23.799999237060547,1.824,0.0766386579189351
2025-03-28,AMAX.TO,23.690000534057617,1.824,0.076994510716779
2025-03-31,AMAX.TO,23.76000022888184,1.994,0.0839225581141267
2025-04-01,AMAX.TO,23.709999084472656,1.994,0.0840995393081159
2025-04-02,AMAX.TO,23.76499938964844,1.994,0.0839049043219646
2025-04-03,AMAX.TO,23.36000061035156,1.994,0.0853595868108152
2025-04-04,AMAX.TO,21.65999984741211,1.994,0.0920590957547139
2025-04-07,AMAX.TO,21.76000022888184,1.994,0.0916360284478941
2025-04-08,AMAX.TO,21.65999984741211,1.994,0.0920590957547139
2025-04-09,AMAX.TO,22.989999771118164,1.994,0.0867333631949409
2025-04-10,AMAX.TO,23.799999237060547,1.994,0.0837815152907656
2025-04-11,AMAX.TO,24.700000762939453,1.994,0.0807287424457027
2025-04-14,AMAX.TO,24.8799991607666,1.994,0.0801446972371425
2025-04-15,AMAX.TO,25.229999542236328,1.994,0.0790328987783745
2025-04-16,AMAX.TO,25.530000686645508,1.994,0.0781041890470078
2025-04-17,AMAX.TO,25.11000061035156,1.994,0.0794105914588459
2025-04-21,AMAX.TO,25.309999465942383,1.994,0.0787830913502453
2025-04-22,AMAX.TO,24.809999465942383,1.994,0.0803708199485146
2025-04-23,AMAX.TO,24.25,1.994,0.0822268041237113
2025-04-24,AMAX.TO,24.459999084472656,1.994,0.0815208534192383
2025-04-25,AMAX.TO,24.149999618530277,1.994,0.0825672890888994
2025-04-28,AMAX.TO,24.38999938964844,1.994,0.0817548195940624
2025-04-29,AMAX.TO,24.149999618530277,1.837,0.0760662537895227
2025-04-30,AMAX.TO,24.170000076293945,2.017,0.0834505582802328
2025-05-01,AMAX.TO,23.399999618530277,2.017,0.0861965826017686
2025-05-02,AMAX.TO,23.15999984741211,2.017,0.0870898105910557
2025-05-05,AMAX.TO,23.90999984741211,2.017,0.0843580097395236
2025-05-06,AMAX.TO,24.6299991607666,2.017,0.0818920044143932
2025-05-07,AMAX.TO,24.559999465942383,2.017,0.0821254089519421
2025-05-08,AMAX.TO,24.170000076293945,2.017,0.0834505582802328
2025-05-09,AMAX.TO,24.93000030517578,2.017,0.0809065373168585
2025-05-12,AMAX.TO,23.040000915527344,2.017,0.0875433992991156
2025-05-13,AMAX.TO,23.020000457763672,2.017,0.0876194595956122
2025-05-14,AMAX.TO,22.520000457763672,2.017,0.0895648294405184
2025-05-15,AMAX.TO,23.0,2.017,0.087695652173913
2025-05-16,AMAX.TO,23.0,2.017,0.087695652173913
2025-05-20,AMAX.TO,23.96999931335449,2.017,0.0841468526399273
2025-05-21,AMAX.TO,24.229999542236328,2.017,0.083243914077839
2025-05-22,AMAX.TO,24.07999992370605,2.017,0.0837624587371498
2025-05-23,AMAX.TO,24.36000061035156,2.017,0.0827996695181893
2025-05-26,AMAX.TO,24.549999237060547,2.017,0.0821588620237163
2025-05-27,AMAX.TO,24.280000686645508,2.017,0.0830724852948373
2025-05-28,AMAX.TO,24.520000457763672,2.017,0.0822593785621796
2025-05-29,AMAX.TO,24.43000030517578,2.017,0.0825624222187453
2025-05-30,AMAX.TO,24.13999938964844,2.212,0.0916321481328842
2025-06-02,AMAX.TO,25.440000534057617,2.047,0.0804638347888237
2025-06-03,AMAX.TO,25.270000457763672,2.047,0.0810051429726469
2025-06-04,AMAX.TO,25.239999771118164,2.047,0.0811014270428939
2025-06-05,AMAX.TO,25.309999465942383,2.047,0.0808771253730954
2025-06-06,AMAX.TO,24.86000061035156,2.047,0.0823411081956144
2025-06-09,AMAX.TO,25.0,2.047,0.08188
2025-06-10,AMAX.TO,24.6299991607666,2.047,0.0831100312524853
2025-06-11,AMAX.TO,24.799999237060547,2.047,0.0825403251198899
2025-06-12,AMAX.TO,25.32999992370605,2.047,0.0808132651466862
2025-06-13,AMAX.TO,25.68000030517578,2.047,0.0797118370589516
2025-06-16,AMAX.TO,25.350000381469727,2.047,0.0807495056882251
2025-06-17,AMAX.TO,25.3799991607666,2.047,0.0806540609805981
2025-06-18,AMAX.TO,25.36000061035156,2.047,0.0807176636724703
2025-06-19,AMAX.TO,25.450000762939453,2.047,0.0804322176280977
2025-06-20,AMAX.TO,25.290000915527344,2.047,0.0809410805020256
2025-06-23,AMAX.TO,25.59000015258789,2.047,0.0799921839700727
2025-06-24,AMAX.TO,25.030000686645508,2.047,0.0817818595223672
2025-06-25,AMAX.TO,25.049999237060547,2.047,0.0817165693550816
2025-06-26,AMAX.TO,25.21999931335449,2.047,0.0811657436848569
2025-06-27,AMAX.TO,24.43000030517578,2.047,0.0837904205660741
2025-06-30,AMAX.TO,24.71500015258789,2.085,0.0843617231287648
2025-07-02,AMAX.TO,24.88999938964844,2.085,0.0837685838139126
2025-07-03,AMAX.TO,24.920000076293945,2.085,0.083667736501471
2025-07-04,AMAX.TO,25.06999969482422,2.085,0.0831671330427042
2025-07-07,AMAX.TO,25.38999938964844,2.085,0.082118946440387
2025-07-08,AMAX.TO,24.36000061035156,2.085,0.0855911308603989
2025-07-09,AMAX.TO,24.670000076293945,2.085,0.084515605737818
2025-07-10,AMAX.TO,24.690000534057617,2.085,0.0844471427663167
2025-07-11,AMAX.TO,25.020000457763672,2.085,0.0833333318086741
2025-07-14,AMAX.TO,25.06999969482422,2.085,0.0831671330427042
2025-07-15,AMAX.TO,24.84000015258789,2.085,0.0839371975520209
2025-07-16,AMAX.TO,24.739999771118164,2.085,0.084276476123256
2025-07-17,AMAX.TO,24.59000015258789,2.085,0.0847905647442857
2025-07-18,AMAX.TO,24.450000762939453,2.085,0.0852760709586716
2025-07-21,AMAX.TO,25.174999237060547,2.085,0.0828202607025558
2025-07-22,AMAX.TO,25.600000381469727,2.085,0.0814453112863702
2025-07-23,AMAX.TO,25.3700008392334,2.085,0.0821836787949827
2025-07-24,AMAX.TO,25.190000534057617,2.085,0.0827709390947022
2025-07-25,AMAX.TO,25.40999984741211,2.085,0.0820543098197754
2025-07-28,AMAX.TO,25.03499984741211,2.085,0.0832834037430812
2025-07-29,AMAX.TO,25.38999938964844,2.085,0.082118946440387
2025-07-30,AMAX.TO,24.93000030517578,2.085,0.0836341746681458
2025-07-31,AMAX.TO,24.649999618530277,2.128,0.086328601741653
2025-08-01,AMAX.TO,25.020000457763672,2.128,0.0850519568771504
2025-08-05,AMAX.TO,26.8799991607666,2.128,0.0791666691383673
2025-08-06,AMAX.TO,27.100000381469727,2.128,0.0785239841345194
2025-08-07,AMAX.TO,27.420000076293945,2.128,0.0776075854879289
2025-08-08,AMAX.TO,27.3799991607666,2.128,0.0777209665897016
2025-08-11,AMAX.TO,27.334999084472656,2.128,0.0778489142591113
2025-08-12,AMAX.TO,27.549999237060547,2.128,0.0772413814493828
2025-08-13,AMAX.TO,27.420000076293945,2.128,0.0776075854879289
2025-08-14,AMAX.TO,27.290000915527344,2.128,0.0779772784393429
2025-08-15,AMAX.TO,27.5,2.128,0.0773818181818181
2025-08-18,AMAX.TO,27.48500061035156,2.128,0.0774240477622016
2025-08-19,AMAX.TO,26.979999542236328,2.128,0.0788732407748444
2025-08-20,AMAX.TO,27.59000015258789,2.128,0.0771293942816596
2025-08-21,AMAX.TO,28.170000076293945,2.128,0.0755413558479464
2024-08-22,AMHE.TO,11.8100004196167,0.0,0.0
2024-08-23,AMHE.TO,11.699999809265137,0.0,0.0
2024-08-26,AMHE.TO,11.670000076293944,0.0,0.0
2024-08-27,AMHE.TO,11.5,0.0,0.0
